ngo_id,darpan_id,ngo_name,ngo_type,registration_no,district,state,sub_district,address,pincode,sectors,main_category,latitude,longitude,last_updated,migrated,record_id
500c0d30e70940ba5907578e661a3995,AP/2025/0578635,A G S REDDI EDUCATIONAL SOCIAL AND CULTURA ORGANISATION,Society,NO/OF/73/2020,ANANTHAPURAMU,Andhra Pradesh,Anantapur Rural,"D.NO.1-386, DWARAKA NAGAR ANANTAPUR DT A P 515004",515004,"Aged/Elderly, Agriculture, Animal Husbandry,  Dairying & Fisheries, Animal Welfare, Art & Culture, Biotechnology, Children, Civic Issues, Dalit Upliftment, Differently Abled, Disaster Management, Drinking Water, Education & Literacy, Environment & Forests, Food Processing, Health & Family Welfare, HIV/AIDS, Housing, Human Rights, Information & Communication Technology, Labour & Employment, Land Resources, Legal Awareness & Aid, Micro Finance (SHGs), Micro Small & Medium Enterprises, Minority Issues, New & Renewable Energy, Nutrition, Panchayati Raj, Prisoner's Issues, Right to Information & Advocacy, Rural Development & Poverty Alleviation, Science & Technology, Scientific & Industrial Research, Skill Development, Sports, Tourism, Tribal Affairs, Urban Development & Poverty Alleviation, Vocational Training, Water Resources, Women's Development & Empowerment, Youth Affairs",health,14.679897,77.599125,2025-03-26T16:51:37,FALSE,
007d0960e50540f164c81442d6713211,AP/2025/0684631,A J CHARITABLE TRUST,Trust,109of2025,VISAKHAPATNAM,Andhra Pradesh,Visakhapatnam (Rural),"Plot No - 2-179/16 ,
Flat No - 103, Block-B, 
V.R.R.K. Residency,
Old dairy farm,
 Indira Gandhi Nagar,
Opp Anand Margha Ashram, 
Vishakapatnam 530040",530040,Children,social_welfare,,,2025-06-18T12:47:37,FALSE,
309d04304f0540eb29f7d429b4eb9d00,AP/2024/0453882,A J EDUCATIONAL & CHARITABLE TRUST,Trust,CS NO 9/2016,KRISHNA,Andhra Pradesh,NUNNA,"door no 6-95 . jagga reddy street , nunna, Krishna district . Andhra pradesh",521212,,other,,,2024-09-28T10:11:35,TRUE,
b09b03e0a90540882d28b46b236781e8,AP/2025/0486752,A L EYE FOUNDATION,Trust,29/2024,EAST GODAVARI,Andhra Pradesh,Kakinada,"D.No. 2-217, P. Venkatapuram, Kakinada",533005,,other,,,2025-01-07T13:15:40,TRUE,
70300ae0ff04409c7a533575b2da75e3,AP/2025/0737273,A LITTLE FLOWER EDUCATIONAL SOCIETY,Society,160 OF 1997,KRISHNA,Andhra Pradesh,Gudivada,"DOOR NO 6-1, KODUR POST MANDAL, KRISHNA DISTRICT",521301,"Aged/Elderly, Agriculture, Animal Husbandry,  Dairying & Fisheries, Animal Welfare, Art & Culture, Biotechnology, Children, Civic Issues, Dalit Upliftment, Differently Abled, Disaster Management, Drinking Water, Education & Literacy, Environment & Forests, Food Processing, Health & Family Welfare, HIV/AIDS, Housing, Human Rights, Information & Communication Technology, Labour & Employment, Land Resources, Legal Awareness & Aid, Micro Finance (SHGs), Micro Small & Medium Enterprises, Minority Issues, New & Renewable Energy, Nutrition, Panchayati Raj, Prisoner's Issues, Religious, Right to Information & Advocacy, Rural Development & Poverty Alleviation, Science & Technology, Scientific & Industrial Research, Skill Development, Sports, Tourism, Tribal Affairs, Urban Development & Poverty Alleviation, Vocational Training, Water Resources, Women's Development & Empowerment, Youth Affairs",health,,,2025-07-21T15:31:20,FALSE,
b0b10c00160a409118a2896485bd4378,AP/2020/0259983,A M A DEED OF LOVE CHARITABLE TRUST,Trust,14/2020,KRISHNA,Andhra Pradesh,VIJAYAWADA,"DOOR NO 6-320, BJR NAGAR, NEAR WATER TANK, PORANKI POST, KRISHNA DIST.",521137,"Children, Drinking Water, Education & Literacy, Rural Development & Poverty Alleviation, Skill Development, Vocational Training, Women's Development & Empowerment, Youth Affairs",social_welfare,,,2023-09-15T14:17:16,TRUE,
b0ad0630160140e585f8d44192a43f89,AP/2026/0884239,A M C SEVA FOUNDATION,Trust,84 of 2016,SRIKAKULAM,Andhra Pradesh,Srikakulam,"7-21 Ammavari Colony, Rajam, Srikakulam, Andhra pradesh, India",532127,"Education & Literacy, Health & Family Welfare",health,,,2026-03-05T09:55:30,FALSE,
505e0360b501406c1677ac4e14ec6765,AP/2023/0338291,A N R HELPING HANDS WELFARE ASSOCIATION,Society,627 OF 2019,VISAKHAPATNAM,Andhra Pradesh,VISAKHAPATNAM,"14-19-8, BHANOJI THOTA BC ROAD NEW GAJUWAKA",530026,,other,,,2023-03-09T17:05:40,TRUE,
806b06406702401693b8613961038c57,AP/2026/0983187,A P EMPLOYEES OF THE WOMEN AND CHILD WELFARE DEPARTMENT ASSOCIATION,Society,527/2021,KAKINADA,Andhra Pradesh,Kakinada (Rural),2 113 INDRAPALEM KAKINADA RURAL,533006,"Aged/Elderly, Agriculture",elderly_care,,,2026-02-05T18:33:37,FALSE,
104b03807409407512b48309427122e6,AN/2021/0281070,ANDAMAN AND NICOBAR CHESS ASSOCIATION,Society,689,SOUTH ANDAMANS,Andaman And Nicobar Islands,PORT BLAIR,"ANDAMAN NICOBAR CHESS ASSOCIATION11 KM ROAD, PREM NAGAR NEAR ELECTRICITY SITE OFFICE, PORT BLAIR 744102,
SOUTH ANDAMAN
ANDAMAN AND NICOBAR ISLANDS",744102,Sports,other,,,2021-04-13T15:03:14,TRUE,
90b903f0040b40482fb92017485c16a7,AN/2024/0459601,ANDAMAN AND NICOBAR CRICKET ASSOCIATION,Society,840,SOUTH ANDAMANS,Andaman And Nicobar Islands,SRI VIJAYA PURAM,sri vijaya puram,744101,Sports,other,,,2024-10-22T08:21:50,TRUE,
a0ca0540ed0c40a41121bf79d56a6453,AN/2021/0287706,ANDAMAN AND NICOBAR FOOTBALL ASSOCIATION,Society,27,NORTH AND MIDDLE ANDAMAN,Andaman And Nicobar Islands,KADAMTALA,"C/O SAPNA BALA
PRESIDENT
EX-ZILLA PARISHAD MEMBER
",744209,Sports,other,,,2021-07-27T11:27:19,TRUE,
804d0390df05409e2a370e3c01a961a3,AN/2024/0454078,ANDAMAN AND NICOBAR ISLAND BADMINTON ASSOCIATION,Society,1199,SOUTH ANDAMANS,Andaman And Nicobar Islands,PORT BLAIR,"NETAJI STADIUM
ABERDEEN BAZAAR",744101,"Skill Development, Sports, Women's Development & Empowerment",social_welfare,,,2024-12-28T07:25:39,TRUE,
80e009204f0e40681c839b1672db8b80,AN/2021/0278364,ANDAMAN AND NICOBAR STATE OLYMPIC ASSOCIATION,Society,1198,SOUTH ANDAMANS,Andaman And Nicobar Islands,PORT BLAIR,"Andaman and Nicobar State Olympic Association, Netaji Stadium, Port Blair,South Andaman, Andamanand Nicobar Islands
Ph: 03192-243001",744101,Sports,other,,,2021-03-19T10:16:14,TRUE,
008c06a0740940e21482970364d03672,AN/2021/0288684,ANDAMAN AND NICOBAR STATE TABLE TENNIS ASSOCIATION,Society,1235,SOUTH ANDAMANS,Andaman And Nicobar Islands,PORT BLAIR,"ANDAMAN AND NICOBAR STATE TABLE TENNIS ASSOCIATION, C/O STATE OLYMPIC ASSOCIATION, NETAJI STADIUM",744101,Sports,other,,,2021-07-26T12:11:09,TRUE,
60dc0d40ae0f40ab8584588fd3c130e5,AN/2025/0848335,ANDAMAN ANIMAL WELFARE FOUNDATION,Section 8 Company,U85490AN2025NPL006160,SOUTH ANDAMANS,Andaman And Nicobar Islands,Port Blair,"C/O NEELA WATHI BRICGUNJ, SHREE VIJOYA PURAM, BRIJGUNJ,",744103,"Animal Husbandry,  Dairying & Fisheries, Animal Welfare",other,,,2025-10-10T11:55:54,FALSE,
60680b403f0140a879d9222252603ca1,AN/2025/0792231,ANDAMAN APOSTOLIC BELIEVERS ASSEMBLY,Trust,30786/1-04,SOUTH ANDAMANS,Andaman And Nicobar Islands,Port Blair,S/O K DEVACHEYAL A ASSEMBLY HADDO SOUTH ANDAMAN ANDAMNA AND NICOBAR ISLANDS,744102,Religious,other,,,2025-09-30T17:12:32,FALSE,
20ec0700830841290215f53b16548969,AN/2026/1053689,Andaman Association of Tour Operators,Society,1259,SOUTH ANDAMANS,Andaman And Nicobar Islands,Port Blair,"Junglighat, SRi Vijayapuram",744103,Tourism,other,,,2026-04-08T14:12:57,FALSE,
701b0e40a50b405e0862c545a6d00f30,AN/2017/0172642,Andaman Avians Club,Society,1569,SOUTH ANDAMANS,Andaman And Nicobar Islands,Port Blair,"Room No.2, Arun Market, Dairy Farm Jn
Vijay Baugh Road
P.O.Junglighat",744103,,other,,,2017-11-22T18:32:34,TRUE,
f09c04609901400f0614800e81c67387,AP/2017/0168573,3F SWABHIMAAN FOUNDATION,Trust,38/2015,WEST GODAVARI,Andhra Pradesh,Racherla,"3F Swabhimaan Foundation
Racherla Village
Pentapadu (Mandal)
West Godavari Dist.
Andhrapradesh-534166
Mobil:9951824777",534166,"Aged/Elderly, Children, Vocational Training",elderly_care,,,2017-12-21T15:39:28,TRUE,
d0a10650cc0240731645908e47134995,AP/2022/0311430,3T FOUNDATION,Trust,BK4/5/2022,EAST GODAVARI,Andhra Pradesh,RAJANAGARAM,111-3-181 RAMALAYAM STREET NARENDRAPURAM RAJANAGARAM EASTGODAVARI-533294,533294,"Differently Abled, Education & Literacy, Health & Family Welfare, Legal Awareness & Aid, Rural Development & Poverty Alleviation, Skill Development, Sports, Women's Development & Empowerment, Youth Affairs",health,,,2022-04-13T16:21:40,TRUE,
60df0ae04b0c41910371d961857f3673,AP/2026/1016533,7 IDEASS TRUST,Trust,40/2020,EAST GODAVARI,Andhra Pradesh,Rajamahendravaram Urban,"12-11-136, Aryapuram, A B Nageswara Rao Street, Rajahmundry",533101,"Aged/Elderly, Civic Issues, Disaster Management, Education & Literacy, Human Rights, Legal Awareness & Aid, Micro Small & Medium Enterprises, New & Renewable Energy, Religious, Urban Development & Poverty Alleviation",elderly_care,,,2026-03-17T11:17:09,FALSE,
60910b30430b411600a45303e1bc2aa7,AP/2026/1040127,79 FEET SRI SRI SRI ABHAYANJANEYA SWAMY DEVALAYA SEVA SAMITHI,Trust,20/2026,GUNTUR,Andhra Pradesh,Guntur East,"D.No.235/3b,Sanjeevini Kshtram Hanuman nagar,NH-16 Bypass Road.Etukuru.",522017,Religious,other,,,2026-04-02T13:08:24,FALSE,
003a0a404d0d40021b39c397f8083213,AP/2023/0363020,7MILESTONES SPECIAL SCHOOL AND REHABILITATION SOCIETY,Society,No:371 of 2023,VISAKHAPATNAM,Andhra Pradesh,Visakhapatnam,7-19-3/FF-201/KIRLAMPUDI LAYOUT/Peda Waltair/Seethammadhara/Visakhapatnam/Andhra Pradesh/India-530017,530017,,other,,,2023-11-05T21:38:27,TRUE,
204f0210930740e004c69c3508441332,AP/2018/0207311,A & A EDUCATIONAL AND IT SOLUTIONS,Trust,106 OF 2013 ,VIZIANAGARAM,Andhra Pradesh,VIZIANAGARAM,"PLOT NO. 170, VENKATESWARA COLONY,
PADMAVATI NAGAR,
VIZIANAGARAM",535002,"Food Processing, Science & Technology, Vocational Training",other,,,2018-08-31T14:32:38,TRUE,
e0230b000c0a407d6d76ca1a776a45e5,AP/2025/0661745,A B EDUCATIONAL SOCIETY,Society,148of2019,GUNTUR,Andhra Pradesh,Guntur East,"12-1-118/3F,4/ Shalom Nagar/ Narasaraopot/ Narasaraopeta/ Andhra Pradesh/ Indla/",522601,"Education & Literacy, Science & Technology",social_welfare,,,2025-05-31T17:13:46,FALSE,
a0d90cd0720c405e60e20234b21028a9,AP/2025/0623229,A B R EDUCATIONAL SOCIETY,Society,1025OF2006,PRAKASAM,Andhra Pradesh,Kanigiri,h no 9-16 jawaharlal street kanigiri prakasam,523254,"Education & Literacy, Information & Communication Technology, Science & Technology, Scientific & Industrial Research",social_welfare,15.40545,79.50675,2025-05-05T23:37:20,FALSE,
705e0210070e40ba6219632ea80e4049,AP/2025/0692849,A B S K BHAGIRATHA VADIYARAJULA NITHYA ANNADANA SATRAM DONORS ASSOCIATION,Society,74/2025,NANDYAL,Andhra Pradesh,Jupadu Bunglow,2-166 mandlem jupadu bunglow nandyal andhra pradesh 518401,518401,"Aged/Elderly, Agriculture, Art & Culture, Children, Differently Abled, Drinking Water, Health & Family Welfare",health,,,2025-06-27T19:59:55,FALSE,
903d07a0270b40532b43258191ac3180,AP/2024/0434300,A G AVENUE FLAT OWNERS WELFARE ASSOCIATION,Society,295OF2018,VISAKHAPATNAM,Andhra Pradesh,VISAKHAPATNAM,47-10-15/12 2ND FLOOR DWARAKANAGAR VISAKHAPATNAM 530016,530016,,other,,,2024-09-27T11:43:56,TRUE,
e01f0ee0820540920b57e62d29237930,AP/2019/0234910,AAKARSHA FOUNDATION,Society,220 OF 2015,KRISHNA,Andhra Pradesh,VIJAYAWADA,"30-10-20
AYYANNANAIDU STREET
DURGA AGRAHARAM
VIJAYAWADA",520002,Health & Family Welfare,health,,,2019-06-18T17:22:22,TRUE,
a0ad05d0ac0140276c29d897a7b58a41,AP/2025/0699781,AAKASH ARCADE FLAT OWNERS ASSOCIATION,Society,313OF2025,VISAKHAPATNAM,Andhra Pradesh,Visakhapatnam (Rural),"3-64/3, YENDADA, YENDADA, VISAKHAPATNAM, ANDHRA PRADESH 530045",530045,Housing,other,,,2025-07-06T18:23:38,FALSE,
10a00640ac0640c605e1063d874744f4,AP/2017/0160214,aakruthi social welfare organisation,Society,426 OF 2007,WEST GODAVARI,Andhra Pradesh,Panditavelluru,"Panditavelluru Village
Poduru Manda
West Godavari",534006,"Animal Husbandry,  Dairying & Fisheries, Education & Literacy, Micro Small & Medium Enterprises, Vocational Training",social_welfare,,,2018-03-06T19:36:24,TRUE,
f01c00701c0540576c943523506b1631,AP/2025/0642011,AAKRUTI EDUCATIONAL WELFARE SOCIETY,Society,242/2017,KAKINADA,Andhra Pradesh,Kakinada (Rural),D.NO 3-122 KOVVURU KAKINADA RURAL,533016,Education & Literacy,social_welfare,,,2025-05-19T20:42:07,FALSE,
90f50b90e00841b00de4436447f12b53,AP/2026/1046723,AALPHA GEN VIDYA COUNCIL,Section 8 Company,180497,VISAKHAPATNAM,Andhra Pradesh,Visakhapatnam (Rural),"49-39-9/1, SF NGGOS Colony, Santhipuram, Akkayyapalem, Visakhapatnam, Andhra Pradesh 530016",530016,Education & Literacy,social_welfare,,,2026-03-31T15:09:43,FALSE,
f0430eb0dc0840ea32c2cc86d87027d7,AP/2025/0530082,AANANDHOBRAHMA YOUTH TRUST,Trust,"BK-4, 74/2017",VISAKHAPATNAM,Andhra Pradesh,Visakhapatnam,"LIG-6, opp:- Old age home, vuda colony, 48A last bus stop, madhavadhara",530007,"Art & Culture, Education & Literacy, Health & Family Welfare",health,,,2025-03-04T21:32:22,TRUE,
f0c80570810c40fa21186337d5a935a1,AP/2024/0457253,AANDHRA PRADESH PRIVATE SCHOOLS ASSOCIATION DEMOCRATIC,Society,509,KRISHNA,Andhra Pradesh,Krishna,"G.KONDURU
MAIN ROAD",521229,,other,,,2024-10-23T11:26:21,TRUE,
a0ef0280410940d52e44164be5b04086,AP/2024/0395132,AANYA FOUNDATION,Trust,20/2023,SRI POTTI SRIRAMULU NELLORE,Andhra Pradesh,NELLORE,"11-33-529, NEAR POTTI SRIRAMULU HIGH SCHOOL,VENGALARAO NAGAR, KAVALI 524201, NELLORE DIST , ANDHRA PRADESH",524201,"Aged/Elderly, Animal Welfare, Children, Differently Abled, Disaster Management, Education & Literacy, Environment & Forests, Health & Family Welfare, HIV/AIDS, Prisoner's Issues, Women's Development & Empowerment, Youth Affairs",health,,,2024-03-01T15:45:02,TRUE,
20c40c003a0a40cb5eb8bc3214e48824,AP/2025/0583484,AAP SAB KI AAVAAZ SOCIETY,Society,956/2022,VISAKHAPATNAM,Andhra Pradesh,Seethammadhara,"53-16-1, Chaitanya Nagar, Visakhapatnam",530013,"Food Processing, Right to Information & Advocacy",other,17.73563,83.31916,2025-03-31T15:56:36,FALSE,
a08a0350f90e40a021a8b27e42545da3,AP/2024/0458246,AAPAD BANDHU SERVICE SOCIETY,Society,233 OF 2010,PRAKASAM,Andhra Pradesh,ONGOLE,"20-6-52,PANDARI PURAM,PRAKASAM,ONGOLE",523001,,other,,,2024-10-16T11:04:49,TRUE,
e0cf05d0500740a31dd3e14841e077c1,AN/2020/0262329,Andaman Christian Assembly,Society,384,SOUTH ANDAMANS,Andaman And Nicobar Islands,PORTBLAIR,"Rev A.S ArulRaj
Dollygunj, Shivcolony Junction
PortBlair",744103,,other,,,2021-10-17T22:15:28,TRUE,
40d90ba0d20540d65855c95088845c40,AN/2025/0555850,Andaman Christian Ministers Association,Trust,242/10,SOUTH ANDAMANS,Andaman And Nicobar Islands,Port Blair,"Shiv colony junction
Dollygunj P O
Port Blair",744103,"Civic Issues, Education & Literacy",social_welfare,11.627142,92.716632,2025-03-31T21:24:45,FALSE,
502205a0650140e021369f01a9148021,AN/2024/0440799,ANDAMAN FURNITURE INDUSTRIES ASSOCIATION,Society,802,SOUTH ANDAMANS,Andaman And Nicobar Islands,Port Blair,"Kali Mandir, Jodda Kilan ATR Road Garacharma",744105,Environment & Forests,environment,,,2024-08-22T16:59:01,TRUE,
c06600e0a70540278a32a91bb9d44d73,AN/2025/0821943,ANDAMAN HARMONY FOUNDATION,Section 8 Company,6165,SOUTH ANDAMANS,Andaman And Nicobar Islands,Port Blair,"C/O RANA SAHA, OLD VEG, SHOP-39, MOHANPURA, Port Blair,
South Andaman, Port Blair, Andaman and Nicobar Islands, India, 744101",744101,"Aged/Elderly, Agriculture, Animal Husbandry,  Dairying & Fisheries, Animal Welfare, Art & Culture, Biotechnology, Children, Civic Issues, Dalit Upliftment, Differently Abled, Disaster Management, Drinking Water, Education & Literacy, Environment & Forests, Food Processing, Health & Family Welfare, HIV/AIDS, Housing, Human Rights, Information & Communication Technology, Labour & Employment, Land Resources, Legal Awareness & Aid, Micro Finance (SHGs), Micro Small & Medium Enterprises, Minority Issues, New & Renewable Energy, Nutrition, Panchayati Raj, Prisoner's Issues, Religious, Right to Information & Advocacy, Rural Development & Poverty Alleviation, Science & Technology, Scientific & Industrial Research, Skill Development, Sports, Tourism, Tribal Affairs, Urban Development & Poverty Alleviation, Vocational Training, Water Resources, Women's Development & Empowerment, Youth Affairs",health,,,2025-09-24T14:18:20,FALSE,
f0af0f30950040ff1a42f907770b29e0,AN/2020/0258288,ANDAMAN ISLANDS FILM SOCIETY,Society,1500,SOUTH ANDAMANS,Andaman And Nicobar Islands,Port Blair,"c/o Tarang Trades and Credits Co Pvt Ltd, 84, Middle Point, Near Bengali Club.",744101,"Art & Culture, Environment & Forests",environment,,,2020-06-23T16:22:42,TRUE,
e02301f0e10d40c40b978d66523f0087,AN/2018/0211310,Andaman Mar Thoma Charitable and Educational Society,Society,1602,SOUTH ANDAMANS,Andaman And Nicobar Islands,SOUTH ANDAMAN,"St. Thomas Marthoma Church Complex, Goalghar, Port Blair",744101,,other,,,2018-10-12T10:09:23,TRUE,
d0050a80180640400536e74775db74f7,AN/2018/0191769,ANDAMAN NADAR URAVINMURAI SANGAM,Trust,180,SOUTH ANDAMANS,Andaman And Nicobar Islands,PORT BLAIR,"GANDHI ROAD, ABERDEEN BAZAR",744101,,other,,,2021-07-06T10:09:51,TRUE,
a0690790800740b00ed31f2884aa4da3,AN/2016/0103413,ANDAMAN NATURE CLUB,Society,921,SOUTH ANDAMANS,Andaman And Nicobar Islands,SOUTH ANDAMAN,"COLLINPUR (VILL), HERBATABAD (PO), SOUTH ANDAMAN",744101,Science & Technology,other,,,,TRUE,
406b0770470d40608917fc34d5fa3b21,AN/2025/0873531,ANDAMAN NICOBAR ARTISTS WELFARE FEDERATION,Society,20251011RS00070,SOUTH ANDAMANS,Andaman And Nicobar Islands,Port Blair,PROTHRAPUR,744105,"Art & Culture, Vocational Training",other,,,2025-11-06T19:31:00,FALSE,
b05f0d90760340e16d13ea6560d072d1,AN/2025/0636071,ANDAMAN NICOBAR CHAMBER OF COMMERCE & INDUSTRY,Society,582,SOUTH ANDAMANS,Andaman And Nicobar Islands,Port Blair,GURUDWARA BUILDING ABERDEEN SOUTH ANDAMAN,744101,"Food Processing, Tourism",other,,,2025-05-16T10:17:28,FALSE,
b09409202e0c402918c9b373590737a6,AP/2023/0362397,AABSTA DARBAR TRUST JAMPANI,Trust,BKIVOF1/2023,GUNTUR,Andhra Pradesh,Jampani,"Dr. No. 5-37,Maseed bazar,Jampani,Bapatla district-522261,Andhra Pradesh, India",522261,,other,,,2023-10-16T10:05:14,TRUE,
e0e001a02c0940c364f86491a28985d3,AP/2025/0689283,AACHARANA CHARITABLE TRUST,Trust,Sep-17,WEST GODAVARI,Andhra Pradesh,Narasapuram,"D.NO. 12-3-3, OLD BAZAR",534275,"Aged/Elderly, Education & Literacy",elderly_care,,,2025-06-21T13:33:01,FALSE,
b0b10ec0110040e129a9af79c42446c2,AP/2024/0461222,AACHARYA EDUCATIONAL SOCIETY,Trust,144 OF 2012,KURNOOL,Andhra Pradesh,NANDYAL,"PLOT NO : 47, NANDIVARGAM,
YSR COLONY, NANDIVARGAM,
BANAGANAPALLIMANDAL,NANDYAL-DISTRICT-518176.",518176,,other,,,2025-01-24T10:42:25,TRUE,
302c0030500540571864738cf28b3ff9,AP/2022/0329961,AADARANA,Trust,B.K.IV.185/2022,CHITTOOR,Andhra Pradesh,TIRUPATI,"Flat No.104, First Floor, Garuda Gate Way Apartment, Upparapalli Check Post, Tirupati Rural, Tirupati District, Andhra Pradesh, INDIA, Pin:517502",517502,"Children, Education & Literacy, Health & Family Welfare, Human Rights, Rural Development & Poverty Alleviation, Skill Development, Vocational Training, Women's Development & Empowerment",health,,,2022-12-06T12:23:17,TRUE,
805a0e208c0b40671ec40e9ad62a1d65,AP/2022/0330401,AADARANA DALITHA BAHUJANA NIRUPEDA ROGULAPARIRAKSHNA SANKSHEMA SEVASANGHAM,Society,155,GUNTUR,Andhra Pradesh,TENALI,"9-88 A
PEDARAVURU
TENALIGUNTUR DISTRICT",522202,"Aged/Elderly, Art & Culture, Children, Dalit Upliftment, Drinking Water, Education & Literacy, Environment & Forests, Health & Family Welfare, HIV/AIDS, Information & Communication Technology, Legal Awareness & Aid, New & Renewable Energy, Rural Development & Poverty Alleviation, Urban Development & Poverty Alleviation, Women's Development & Empowerment",health,,,2022-11-22T17:05:16,TRUE,
a09103004f03401b1849de49a53820e9,AP/2022/0328939,AADARANA FOUNDATION,Trust,Sep-22,EAST GODAVARI,Andhra Pradesh,JAGGAMPETA,"4-133, RAJEEV GANDI STREET, Mallisala B.O, Jaggampeta, EAST GODAVARI, 533435, Andhra Pradesh, INDIA",533435,,other,,,2023-10-19T12:56:02,TRUE,
101806e0940440cf7957303467b19561,AP/2025/0773791,AADARANA MANOVIKASA KENDRAM,Trust,2,Y.S.R.,Andhra Pradesh,Vontimitta,"BC HOSTEL ROAD, KOTHA MADHAVARAM, VONTIMITTA, YSR KADAPA DT",516213,"Aged/Elderly, Children, Dalit Upliftment, Differently Abled, Drinking Water, Education & Literacy, Health & Family Welfare, HIV/AIDS, Vocational Training, Water Resources, Women's Development & Empowerment, Youth Affairs",health,,,2025-08-16T08:44:27,FALSE,
709f06e09a0c40831f69de2cf0454d12,AP/2022/0328212,AADARANA SEVA SAMAJ TRUST,Trust,160/2019,ANANTHAPURAMU,Andhra Pradesh,ANANTAPUR,"D. NO. 4-253, 4th ROAD ANANTAPUR P AND M, ANANTAPUR DISTRICT ANDHRA PRADESH INDIA 515004",515004,"Children, Education & Literacy, Health & Family Welfare, Human Rights, Skill Development, Women's Development & Empowerment, Youth Affairs",health,,,2022-10-20T16:37:26,TRUE,
b01d08503301406222c62e5a68325687,AP/2024/0442132,AADARANA WELFARE ASSOCIATION,Society,336 OF 2017,KRISHNA,Andhra Pradesh,VIJAYAWADA,"P.NO.LIG-2-254 UDA COLONY,RAJIV NAGAR, NEAR CENTRAL AYURVED HOSPITAL,PAYAKAPURAM,VIJAYAWADA",520015,"Children, Differently Abled, Food Processing",social_welfare,,,2024-08-20T20:45:39,TRUE,
30e803e0920a407f1b07e47769609869,AP/2022/0324070,AADARNA KARTHA MINISTRIES,Society,104/2009,GUNTUR,Andhra Pradesh,GUNTUR,"Kattamuru post Sattenapalli mandal Guntur district
522403",522403,"Aged/Elderly, Agriculture, Art & Culture, Children, Drinking Water, Education & Literacy, Food Processing, Health & Family Welfare, Rural Development & Poverty Alleviation, Science & Technology, Skill Development, Sports, Vocational Training, Women's Development & Empowerment, Youth Affairs",health,,,2023-03-10T11:59:14,TRUE,
a0980ef00a0540ce1c317e64296e84e8,AN/2021/0287533,A & N KAYAKING & CANEOING ASSOCIATION,Society,1544,SOUTH ANDAMANS,Andaman And Nicobar Islands,PORT BLAIR,"C/O STATE OLYMPIC ASSOCIATION
NETAJI STADIUM
PORT BLAIR",744101,Sports,other,,,2021-07-09T17:55:33,TRUE,
d0b707209e07408714929735f1113773,AN/2020/0259067,A S MUSIC AND DANCE A CULTURAL ORGANIZATION,Society,1534,SOUTH ANDAMANS,Andaman And Nicobar Islands,Port Blair,"AS Music And Dance A Cultural Organization,
8,Air Lane Delanipur Port Blair,
South Andaman.744102",744102,,other,,,2020-06-25T20:09:50,TRUE,
